fecha,pred_consumo,real_consumo,error
2020-01-15 03:00:00,0.1075837239623069,0.104,0.0035837239623069
2020-01-15 04:00:00,0.1031982451677322,0.104,0.0008017548322677
2020-01-15 05:00:00,0.1028681918978691,0.103,0.0001318081021308
2020-01-15 06:00:00,0.1031210049986839,0.103,0.0001210049986839
2020-01-15 07:00:00,0.1919469386339187,0.193,0.0010530613660812
2020-01-15 08:00:00,0.1498530060052871,0.151,0.0011469939947128
2020-01-15 09:00:00,0.970341980457306,0.955,0.0153419804573059
2020-01-15 10:00:00,0.6058045625686646,0.597,0.0088045625686645
2020-01-15 11:00:00,1.1920384168624878,1.034,0.1580384168624877
2020-01-15 12:00:00,0.1654827147722244,0.234,0.0685172852277755
2020-01-15 13:00:00,0.1575435549020767,0.155,0.0025435549020767
2020-01-15 14:00:00,0.1978122144937515,0.192,0.0058122144937515
2020-01-15 15:00:00,0.658087968826294,0.676,0.0179120311737061
2020-01-15 16:00:00,0.2084479033946991,0.214,0.0055520966053008
2020-01-15 17:00:00,0.2592668235301971,0.251,0.0082668235301971
2020-01-15 18:00:00,0.3468137085437774,0.354,0.0071862914562225
2020-01-15 19:00:00,0.3079663813114166,0.314,0.0060336186885833
2020-01-15 20:00:00,0.72403484582901,0.703,0.02103484582901
2020-01-15 21:00:00,0.7054581642150879,0.711,0.005541835784912
2020-01-15 22:00:00,0.4236695170402527,0.425,0.0013304829597473
2020-01-15 23:00:00,0.5035801529884338,0.51,0.0064198470115661
2020-01-16 00:00:00,0.4280177652835846,0.425,0.0030177652835846
2020-01-16 01:00:00,0.2764591574668884,0.281,0.0045408425331116
2020-01-16 02:00:00,0.1042705625295639,0.098,0.0062705625295639
2020-01-16 03:00:00,0.0979472324252128,0.096,0.0019472324252128
2020-01-16 04:00:00,0.1090894415974617,0.107,0.0020894415974617
2020-01-16 05:00:00,0.1071672365069389,0.107,0.0001672365069389
2020-01-16 06:00:00,0.0950004011392593,0.096,0.0009995988607406
